data,id_residencia,bairro,consumo_kwh
2024-05-15,1059,Centro,23.07
2024-05-16,1059,Centro,27.23
2024-05-17,1059,Centro,25.14
2024-05-18,1059,Centro,29.07
2024-05-19,1059,Centro,34.38
2024-05-20,1059,Centro,26.8
2024-05-21,1059,Centro,25.88
2024-05-22,1059,Centro,23.58
2024-05-23,1059,Centro,22.0
2024-05-24,1059,Centro,25.55
2024-05-25,1059,Centro,25.24
2024-05-26,1059,Centro,24.63
2024-05-27,1059,Centro,21.38
2024-05-28,1059,Centro,19.97
2024-05-29,1059,Centro,25.26
2024-05-30,1059,Centro,29.51
2024-05-31,1059,Centro,20.25
2024-06-01,1059,Centro,24.59
2024-06-02,1059,Centro,25.91
2024-06-03,1059,Centro,19.19
2024-06-04,1059,Centro,21.78
2024-06-05,1059,Centro,13.55
2024-06-06,1059,Centro,26.05
2024-06-07,1059,Centro,28.58
2024-06-08,1059,Centro,17.85
2024-06-09,1059,Centro,26.75
2024-06-10,1059,Centro,30.46
2024-06-11,1059,Centro,34.97
2024-06-12,1059,Centro,25.11
2024-06-13,1059,Centro,27.73
2024-06-14,1059,Centro,31.08
2024-06-15,1059,Centro,17.97
2024-06-16,1059,Centro,30.93
2024-06-17,1059,Centro,18.67
2024-06-18,1059,Centro,25.07
2024-06-19,1059,Centro,23.35
2024-06-20,1059,Centro,24.72
2024-06-21,1059,Centro,23.93
2024-06-22,1059,Centro,22.43
2024-06-23,1059,Centro,27.85
2024-06-24,1059,Centro,
2024-06-25,1059,Centro,18.25
2024-06-26,1059,Centro,19.66
2024-06-27,1059,Centro,31.15
2024-06-28,1059,Centro,17.8
2024-01-01,1060,Zona Sul,31.03
2024-01-02,1060,Zona Sul,28.35
2024-01-03,1060,Zona Sul,26.94
2024-01-04,1060,Zona Sul,32.91
2024-01-05,1060,Zona Sul,19.33
2024-01-06,1060,Zona Sul,29.14
2024-01-07,1060,Zona Sul,25.26
2024-01-08,1060,Zona Sul,18.53
2024-01-09,1060,Zona Sul,23.47
2024-01-10,1060,Zona Sul,22.66
2024-01-11,1060,Zona Sul,19.49
2024-01-12,1060,Zona Sul,23.48
2024-01-13,1060,Zona Sul,27.85
2024-01-14,1060,Zona Sul,20.81
2024-01-15,1060,Zona Sul,29.2
2024-01-16,1060,Zona Sul,25.42
2024-01-17,1060,Zona Sul,23.37
2024-01-18,1060,Zona Sul,31.97
2024-01-19,1060,Zona Sul,30.2
2024-01-20,1060,Zona Sul,36.68
2024-01-21,1060,Zona Sul,30.26
2024-01-22,1060,Zona Sul,21.59
2024-01-23,1060,Zona Sul,19.22
2024-01-24,1060,Zona Sul,20.24
2024-01-25,1060,Zona Sul,18.55
2024-01-26,1060,Zona Sul,21.76
2024-01-27,1060,Zona Sul,21.84
2024-01-28,1060,Zona Sul,27.3
2024-01-29,1060,Zona Sul,20.82
2024-01-30,1060,Zona Sul,19.25
2024-01-31,1060,Zona Sul,23.66
2024-02-01,1060,Zona Sul,26.89
2024-02-02,1060,Zona Sul,22.06
2024-02-03,1060,Zona Sul,23.97
2024-02-04,1060,Zona Sul,31.07
2024-02-05,1060,Zona Sul,7.21
2024-02-06,1060,Zona Sul,16.72
2024-02-07,1060,Zona Sul,25.34
2024-02-08,1060,Zona Sul,18.64
2024-02-09,1060,Zona Sul,26.26
2024-02-10,1060,Zona Sul,30.57
2024-02-11,1060,Zona Sul,28.42
2024-02-12,1060,Zona Sul,32.15
2024-02-13,1060,Zona Sul,27.53
2024-02-14,1060,Zona Sul,24.56
2024-02-15,1060,Zona Sul,31.37
2024-02-16,1060,Zona Sul,28.3
2024-02-17,1060,Zona Sul,11.26
2024-02-18,1060,Zona Sul,27.75
2024-02-19,1060,Zona Sul,22.33
2024-02-20,1060,Zona Sul,23.78
2024-02-21,1060,Zona Sul,
2024-02-22,1060,Zona Sul,27.22
2024-02-23,1060,Zona Sul,21.74
2024-02-24,1060,Zona Sul,31.68
2024-02-25,1060,Zona Sul,21.07
2024-02-26,1060,Zona Sul,24.15
2024-02-27,1060,Zona Sul,15.86
2024-02-28,1060,Zona Sul,21.47
2024-02-29,1060,Zona Sul,24.35
2024-03-01,1060,Zona Sul,18.23
2024-03-02,1060,Zona Sul,25.21
2024-03-03,1060,Zona Sul,20.05
2024-03-04,1060,Zona Sul,24.02
2024-03-05,1060,Zona Sul,
2024-03-06,1060,Zona Sul,22.09
2024-03-07,1060,Zona Sul,26.09
2024-03-08,1060,Zona Sul,26.87
2024-03-09,1060,Zona Sul,22.57
2024-03-10,1060,Zona Sul,21.15
2024-03-11,1060,Zona Sul,19.35
2024-03-12,1060,Zona Sul,25.83
2024-03-13,1060,Zona Sul,20.96
2024-03-14,1060,Zona Sul,29.18
2024-03-15,1060,Zona Sul,26.11
2024-03-16,1060,Zona Sul,31.8
2024-03-17,1060,Zona Sul,24.07
2024-03-18,1060,Zona Sul,30.65
2024-03-19,1060,Zona Sul,27.38
2024-03-20,1060,Zona Sul,30.43
2024-03-21,1060,Zona Sul,27.87
2024-03-22,1060,Zona Sul,22.82
2024-03-23,1060,Zona Sul,23.58
2024-03-24,1060,Zona Sul,15.41
2024-03-25,1060,Zona Sul,24.07
2024-03-26,1060,Zona Sul,27.4
2024-03-27,1060,Zona Sul,22.84
2024-03-28,1060,Zona Sul,27.36
2024-03-29,1060,Zona Sul,24.78
2024-03-30,1060,Zona Sul,27.76
2024-03-31,1060,Zona Sul,29.77
2024-04-01,1060,Zona Sul,27.53
2024-04-02,1060,Zona Sul,24.92
2024-04-03,1060,Zona Sul,25.69
2024-04-04,1060,Zona Sul,36.11
2024-04-05,1060,Zona Sul,20.05
2024-04-06,1060,Zona Sul,27.72
2024-04-07,1060,Zona Sul,22.67
2024-04-08,1060,Zona Sul,19.85
2024-04-09,1060,Zona Sul,22.29
2024-04-10,1060,Zona Sul,30.52
2024-04-11,1060,Zona Sul,26.64
2024-04-12,1060,Zona Sul,24.46
2024-04-13,1060,Zona Sul,28.52
2024-04-14,1060,Zona Sul,30.86
2024-04-15,1060,Zona Sul,31.19
2024-04-16,1060,Zona Sul,22.18
2024-04-17,1060,Zona Sul,25.71
2024-04-18,1060,Zona Sul,19.18
2024-04-19,1060,Zona Sul,23.82
2024-04-20,1060,Zona Sul,20.88
2024-04-21,1060,Zona Sul,22.1
2024-04-22,1060,Zona Sul,21.69
2024-04-23,1060,Zona Sul,31.35
2024-04-24,1060,Zona Sul,23.08
2024-04-25,1060,Zona Sul,26.51
2024-04-26,1060,Zona Sul,32.66
2024-04-27,1060,Zona Sul,16.43
2024-04-28,1060,Zona Sul,29.49
2024-04-29,1060,Zona Sul,24.41
2024-04-30,1060,Zona Sul,26.42
2024-05-01,1060,Zona Sul,13.78
2024-05-02,1060,Zona Sul,24.85
2024-05-03,1060,Zona Sul,27.28
2024-05-04,1060,Zona Sul,13.48
2024-05-05,1060,Zona Sul,20.03
2024-05-06,1060,Zona Sul,27.66
2024-05-07,1060,Zona Sul,20.76
2024-05-08,1060,Zona Sul,24.49
2024-05-09,1060,Zona Sul,20.17
2024-05-10,1060,Zona Sul,18.09
2024-05-11,1060,Zona Sul,21.68
2024-05-12,1060,Zona Sul,34.48
2024-05-13,1060,Zona Sul,23.15
2024-05-14,1060,Zona Sul,25.41
2024-05-15,1060,Zona Sul,28.49
2024-05-16,1060,Zona Sul,25.94
2024-05-17,1060,Zona Sul,28.57
2024-05-18,1060,Zona Sul,37.33
2024-05-19,1060,Zona Sul,16.4
2024-05-20,1060,Zona Sul,25.37
2024-05-21,1060,Zona Sul,26.55
2024-05-22,1060,Zona Sul,27.78
2024-05-23,1060,Zona Sul,15.69
2024-05-24,1060,Zona Sul,15.05
2024-05-25,1060,Zona Sul,29.84
2024-05-26,1060,Zona Sul,22.91
2024-05-27,1060,Zona Sul,34.3
2024-05-28,1060,Zona Sul,14.47
2024-05-29,1060,Zona Sul,18.78
2024-05-30,1060,Zona Sul,29.47
2024-05-31,1060,Zona Sul,28.21
2024-06-01,1060,Zona Sul,30.51
2024-06-02,1060,Zona Sul,25.67
2024-06-03,1060,Zona Sul,26.01
2024-06-04,1060,Zona Sul,17.87
2024-06-05,1060,Zona Sul,19.39
2024-06-06,1060,Zona Sul,18.89
2024-06-07,1060,Zona Sul,29.29
2024-06-08,1060,Zona Sul,21.3
2024-06-09,1060,Zona Sul,15.78
2024-06-10,1060,Zona Sul,18.05
2024-06-11,1060,Zona Sul,34.17
2024-06-12,1060,Zona Sul,28.52
2024-06-13,1060,Zona Sul,26.3
2024-06-14,1060,Zona Sul,31.69
2024-06-15,1060,Zona Sul,27.7
2024-06-16,1060,Zona Sul,25.86
2024-06-17,1060,Zona Sul,17.55
2024-06-18,1060,Zona Sul,23.23
2024-06-19,1060,Zona Sul,29.07
2024-06-20,1060,Zona Sul,15.64
2024-06-21,1060,Zona Sul,35.26
2024-06-22,1060,Zona Sul,18.65
2024-06-23,1060,Zona Sul,21.33
2024-06-24,1060,Zona Sul,27.25
2024-06-25,1060,Zona Sul,25.08
2024-06-26,1060,Zona Sul,29.11
2024-06-27,1060,Zona Sul,22.69
2024-06-28,1060,Zona Sul,20.94
2024-01-01,1061,Zona Norte,27.07
2024-01-02,1061,Zona Norte,32.25
2024-01-03,1061,Zona Norte,22.26
2024-01-04,1061,Zona Norte,25.35
2024-01-05,1061,Zona Norte,19.96
2024-01-06,1061,Zona Norte,24.9
2024-01-07,1061,Zona Norte,24.22
2024-01-08,1061,Zona Norte,25.03
2024-01-09,1061,Zona Norte,25.29
2024-01-10,1061,Zona Norte,24.07
2024-01-11,1061,Zona Norte,35.17
2024-01-12,1061,Zona Norte,28.29
2024-01-13,1061,Zona Norte,24.37
2024-01-14,1061,Zona Norte,33.82
2024-01-15,1061,Zona Norte,20.65
2024-01-16,1061,Zona Norte,17.24
2024-01-17,1061,Zona Norte,18.1
2024-01-18,1061,Zona Norte,24.78
2024-01-19,1061,Zona Norte,24.79
2024-01-20,1061,Zona Norte,23.66
2024-01-21,1061,Zona Norte,33.12
2024-01-22,1061,Zona Norte,32.29
2024-01-23,1061,Zona Norte,26.92
2024-01-24,1061,Zona Norte,29.51
2024-01-25,1061,Zona Norte,23.44
2024-01-26,1061,Zona Norte,24.76
2024-01-27,1061,Zona Norte,23.59
2024-01-28,1061,Zona Norte,25.73
2024-01-29,1061,Zona Norte,35.96
2024-01-30,1061,Zona Norte,30.73
2024-01-31,1061,Zona Norte,24.81
2024-02-01,1061,Zona Norte,29.11
2024-02-02,1061,Zona Norte,12.57
2024-02-03,1061,Zona Norte,18.08
2024-02-04,1061,Zona Norte,23.02
2024-02-05,1061,Zona Norte,21.82
2024-02-06,1061,Zona Norte,19.98
2024-02-07,1061,Zona Norte,21.84
2024-02-08,1061,Zona Norte,22.86
2024-02-09,1061,Zona Norte,29.73
2024-02-10,1061,Zona Norte,22.79
2024-02-11,1061,Zona Norte,14.35
2024-02-12,1061,Zona Norte,21.47
2024-02-13,1061,Zona Norte,16.67
2024-02-14,1061,Zona Norte,29.49
2024-02-15,1061,Zona Norte,29.51
2024-02-16,1061,Zona Norte,29.14
2024-02-17,1061,Zona Norte,27.54
2024-02-18,1061,Zona Norte,30.21
2024-02-19,1061,Zona Norte,23.58
2024-02-20,1061,Zona Norte,24.37
2024-02-21,1061,Zona Norte,20.83
2024-02-22,1061,Zona Norte,23.64
2024-02-23,1061,Zona Norte,30.19
2024-02-24,1061,Zona Norte,26.55
2024-02-25,1061,Zona Norte,25.86
2024-02-26,1061,Zona Norte,27.73
2024-02-27,1061,Zona Norte,22.69
2024-02-28,1061,Zona Norte,15.81
2024-02-29,1061,Zona Norte,26.95
2024-03-01,1061,Zona Norte,27.25
2024-03-02,1061,Zona Norte,29.85
2024-03-03,1061,Zona Norte,20.96
2024-03-04,1061,Zona Norte,29.25
2024-03-05,1061,Zona Norte,27.13
2024-03-06,1061,Zona Norte,34.13
2024-03-07,1061,Zona Norte,17.81
2024-03-08,1061,Zona Norte,17.98
2024-03-09,1061,Zona Norte,28.8
2024-03-10,1061,Zona Norte,27.92
2024-03-11,1061,Zona Norte,30.29
2024-03-12,1061,Zona Norte,19.91
2024-03-13,1061,Zona Norte,23.61
2024-03-14,1061,Zona Norte,18.44
2024-03-15,1061,Zona Norte,27.96
2024-03-16,1061,Zona Norte,16.62
2024-03-17,1061,Zona Norte,23.76
2024-03-18,1061,Zona Norte,28.51
2024-03-19,1061,Zona Norte,26.66
2024-03-20,1061,Zona Norte,26.91
2024-03-21,1061,Zona Norte,30.43
2024-03-22,1061,Zona Norte,22.21
2024-03-23,1061,Zona Norte,22.89
2024-03-24,1061,Zona Norte,26.68
2024-03-25,1061,Zona Norte,21.46
2024-03-26,1061,Zona Norte,32.61
2024-03-27,1061,Zona Norte,23.84
2024-03-28,1061,Zona Norte,22.42
2024-03-29,1061,Zona Norte,29.46
2024-03-30,1061,Zona Norte,35.17
2024-03-31,1061,Zona Norte,30.62
2024-04-01,1061,Zona Norte,24.05
2024-04-02,1061,Zona Norte,33.4
2024-04-03,1061,Zona Norte,25.47
2024-04-04,1061,Zona Norte,23.61
2024-04-05,1061,Zona Norte,19.65
2024-04-06,1061,Zona Norte,31.15
2024-04-07,1061,Zona Norte,27.24
2024-04-08,1061,Zona Norte,20.2
2024-04-09,1061,Zona Norte,26.0
2024-04-10,1061,Zona Norte,26.53
2024-04-11,1061,Zona Norte,33.84
2024-04-12,1061,Zona Norte,20.78
2024-04-13,1061,Zona Norte,26.04
2024-04-14,1061,Zona Norte,17.16
2024-04-15,1061,Zona Norte,19.01
2024-04-16,1061,Zona Norte,19.1
2024-04-17,1061,Zona Norte,28.02
2024-04-18,1061,Zona Norte,14.05
2024-04-19,1061,Zona Norte,21.68
2024-04-20,1061,Zona Norte,23.03
2024-04-21,1061,Zona Norte,20.48
2024-04-22,1061,Zona Norte,29.84
2024-04-23,1061,Zona Norte,17.2
2024-04-24,1061,Zona Norte,22.38
2024-04-25,1061,Zona Norte,28.65
2024-04-26,1061,Zona Norte,21.66
2024-04-27,1061,Zona Norte,16.99
2024-04-28,1061,Zona Norte,27.17
2024-04-29,1061,Zona Norte,29.61
2024-04-30,1061,Zona Norte,27.35
2024-05-01,1061,Zona Norte,22.81
2024-05-02,1061,Zona Norte,21.68
2024-05-03,1061,Zona Norte,18.26
2024-05-04,1061,Zona Norte,27.91
2024-05-05,1061,Zona Norte,29.45
2024-05-06,1061,Zona Norte,30.26
2024-05-07,1061,Zona Norte,32.71
2024-05-08,1061,Zona Norte,25.96
2024-05-09,1061,Zona Norte,22.15
2024-05-10,1061,Zona Norte,23.21
2024-05-11,1061,Zona Norte,23.85
2024-05-12,1061,Zona Norte,27.82
2024-05-13,1061,Zona Norte,24.03
2024-05-14,1061,Zona Norte,22.07
2024-05-15,1061,Zona Norte,21.58
2024-05-16,1061,Zona Norte,30.64
2024-05-17,1061,Zona Norte,20.79
2024-05-18,1061,Zona Norte,17.07
2024-05-19,1061,Zona Norte,24.35
2024-05-20,1061,Zona Norte,31.89
2024-05-21,1061,Zona Norte,15.72
2024-05-22,1061,Zona Norte,25.59
2024-05-23,1061,Zona Norte,35.43
2024-05-24,1061,Zona Norte,34.5
2024-05-25,1061,Zona Norte,37.14
2024-05-26,1061,Zona Norte,19.04
2024-05-27,1061,Zona Norte,24.34
2024-05-28,1061,Zona Norte,25.8
2024-05-29,1061,Zona Norte,27.81
2024-05-30,1061,Zona Norte,25.51
2024-05-31,1061,Zona Norte,30.42
2024-06-01,1061,Zona Norte,22.39
2024-06-02,1061,Zona Norte,24.29
2024-06-03,1061,Zona Norte,19.13
2024-06-04,1061,Zona Norte,27.62
2024-06-05,1061,Zona Norte,24.49
2024-06-06,1061,Zona Norte,21.95
2024-06-07,1061,Zona Norte,27.9
2024-06-08,1061,Zona Norte,28.07
2024-06-09,1061,Zona Norte,22.18
2024-06-10,1061,Zona Norte,20.82
2024-06-11,1061,Zona Norte,33.06
2024-06-12,1061,Zona Norte,24.82
2024-06-13,1061,Zona Norte,22.88
2024-06-14,1061,Zona Norte,29.0
2024-06-15,1061,Zona Norte,32.0
2024-06-16,1061,Zona Norte,23.69
2024-06-17,1061,Zona Norte,30.95
2024-06-18,1061,Zona Norte,26.6
2024-06-19,1061,Zona Norte,32.15
2024-06-20,1061,Zona Norte,22.24
2024-06-21,1061,Zona Norte,31.45
2024-06-22,1061,Zona Norte,19.81
2024-06-23,1061,Zona Norte,27.64
2024-06-24,1061,Zona Norte,22.36
2024-06-25,1061,Zona Norte,29.55
2024-06-26,1061,Zona Norte,17.03
2024-06-27,1061,Zona Norte,23.47
2024-06-28,1061,Zona Norte,26.53
2024-01-01,1062,Zona Leste,31.58
2024-01-02,1062,Zona Leste,24.35
2024-01-03,1062,Zona Leste,23.04
2024-01-04,1062,Zona Leste,23.59
2024-01-05,1062,Zona Leste,34.37
2024-01-06,1062,Zona Leste,12.17
2024-01-07,1062,Zona Leste,23.08
2024-01-08,1062,Zona Leste,24.97
2024-01-09,1062,Zona Leste,25.95
2024-01-10,1062,Zona Leste,19.53
2024-01-11,1062,Zona Leste,26.21
2024-01-12,1062,Zona Leste,22.0
2024-01-13,1062,Zona Leste,24.74
2024-01-14,1062,Zona Leste,23.49
2024-01-15,1062,Zona Leste,28.73
2024-01-16,1062,Zona Leste,34.39
2024-01-17,1062,Zona Leste,25.95
2024-01-18,1062,Zona Leste,17.19
2024-01-19,1062,Zona Leste,28.28
2024-01-20,1062,Zona Leste,19.43
2024-01-21,1062,Zona Leste,29.92
2024-01-22,1062,Zona Leste,24.56
2024-01-23,1062,Zona Leste,17.16
2024-01-24,1062,Zona Leste,29.26
2024-01-25,1062,Zona Leste,26.18
2024-01-26,1062,Zona Leste,23.58
2024-01-27,1062,Zona Leste,17.44
2024-01-28,1062,Zona Leste,29.16
2024-01-29,1062,Zona Leste,21.16
2024-01-30,1062,Zona Leste,25.33
2024-01-31,1062,Zona Leste,29.27
2024-02-01,1062,Zona Leste,28.84
2024-02-02,1062,Zona Leste,31.81
2024-02-03,1062,Zona Leste,34.94
2024-02-04,1062,Zona Leste,14.02
2024-02-05,1062,Zona Leste,25.81
2024-02-06,1062,Zona Leste,15.98
2024-02-07,1062,Zona Leste,27.45
2024-02-08,1062,Zona Leste,34.76
2024-02-09,1062,Zona Leste,20.13
2024-02-10,1062,Zona Leste,31.28
2024-02-11,1062,Zona Leste,23.37
2024-02-12,1062,Zona Leste,23.04
2024-02-13,1062,Zona Leste,34.34
2024-02-14,1062,Zona Leste,26.5
2024-02-15,1062,Zona Leste,27.34
2024-02-16,1062,Zona Leste,29.1
2024-02-17,1062,Zona Leste,24.51
2024-02-18,1062,Zona Leste,26.83
2024-02-19,1062,Zona Leste,28.19
2024-02-20,1062,Zona Leste,30.58
2024-02-21,1062,Zona Leste,27.57
2024-02-22,1062,Zona Leste,23.24
2024-02-23,1062,Zona Leste,26.01
2024-02-24,1062,Zona Leste,25.94
2024-02-25,1062,Zona Leste,24.2
2024-02-26,1062,Zona Leste,37.29
2024-02-27,1062,Zona Leste,27.37
2024-02-28,1062,Zona Leste,22.45
2024-02-29,1062,Zona Leste,30.15
2024-03-01,1062,Zona Leste,23.95
2024-03-02,1062,Zona Leste,22.55
2024-03-03,1062,Zona Leste,17.71
2024-03-04,1062,Zona Leste,29.91
2024-03-05,1062,Zona Leste,22.59
2024-03-06,1062,Zona Leste,24.24
2024-03-07,1062,Zona Leste,11.55
2024-03-08,1062,Zona Leste,15.71
2024-03-09,1062,Zona Leste,16.69
2024-03-10,1062,Zona Leste,18.56
2024-03-11,1062,Zona Leste,26.09
2024-03-12,1062,Zona Leste,26.76
2024-03-13,1062,Zona Leste,25.64
2024-03-14,1062,Zona Leste,11.65
2024-03-15,1062,Zona Leste,23.36
2024-03-16,1062,Zona Leste,24.86
2024-03-17,1062,Zona Leste,17.82
2024-03-18,1062,Zona Leste,27.88
2024-03-19,1062,Zona Leste,26.46
2024-03-20,1062,Zona Leste,24.06
2024-03-21,1062,Zona Leste,26.44
2024-03-22,1062,Zona Leste,19.83
2024-03-23,1062,Zona Leste,28.57
2024-03-24,1062,Zona Leste,30.97
2024-03-25,1062,Zona Leste,25.78
2024-03-26,1062,Zona Leste,23.39
2024-03-27,1062,Zona Leste,18.36
2024-03-28,1062,Zona Leste,30.17
2024-03-29,1062,Zona Leste,24.63
2024-03-30,1062,Zona Leste,22.25
2024-03-31,1062,Zona Leste,24.01
2024-04-01,1062,Zona Leste,30.21
2024-04-02,1062,Zona Leste,25.89
2024-04-03,1062,Zona Leste,33.89
2024-04-04,1062,Zona Leste,20.47
2024-04-05,1062,Zona Leste,23.63
2024-04-06,1062,Zona Leste,32.31
2024-04-07,1062,Zona Leste,29.76
2024-04-08,1062,Zona Leste,26.12
2024-04-09,1062,Zona Leste,20.06
2024-04-10,1062,Zona Leste,26.54
2024-04-11,1062,Zona Leste,26.71
2024-04-12,1062,Zona Leste,23.26
2024-04-13,1062,Zona Leste,18.25
2024-04-14,1062,Zona Leste,19.84
2024-04-15,1062,Zona Leste,24.64
2024-04-16,1062,Zona Leste,29.55
2024-04-17,1062,Zona Leste,23.45
2024-04-18,1062,Zona Leste,16.15
2024-04-19,1062,Zona Leste,24.22
2024-04-20,1062,Zona Leste,25.45
2024-04-21,1062,Zona Leste,16.09
2024-04-22,1062,Zona Leste,24.23
2024-04-23,1062,Zona Leste,21.65
2024-04-24,1062,Zona Leste,29.45
2024-04-25,1062,Zona Leste,28.79
2024-04-26,1062,Zona Leste,21.37
2024-04-27,1062,Zona Leste,30.29
2024-04-28,1062,Zona Leste,23.76
2024-04-29,1062,Zona Leste,20.6
2024-04-30,1062,Zona Leste,26.45
2024-05-01,1062,Zona Leste,17.86
2024-05-02,1062,Zona Leste,28.02
2024-05-03,1062,Zona Leste,32.92
2024-05-04,1062,Zona Leste,23.49
2024-05-05,1062,Zona Leste,24.39
2024-05-06,1062,Zona Leste,17.29
2024-05-07,1062,Zona Leste,21.69
2024-05-08,1062,Zona Leste,24.68
2024-05-09,1062,Zona Leste,28.14
2024-05-10,1062,Zona Leste,34.21
2024-05-11,1062,Zona Leste,23.19
2024-05-12,1062,Zona Leste,26.13
2024-05-13,1062,Zona Leste,31.72
2024-05-14,1062,Zona Leste,25.81
2024-05-15,1062,Zona Leste,26.71
2024-05-16,1062,Zona Leste,16.92
2024-05-17,1062,Zona Leste,24.94
2024-05-18,1062,Zona Leste,30.59
2024-05-19,1062,Zona Leste,22.92
2024-05-20,1062,Zona Leste,26.39
2024-05-21,1062,Zona Leste,28.61
2024-05-22,1062,Zona Leste,25.27
2024-05-23,1062,Zona Leste,22.51
2024-05-24,1062,Zona Leste,24.19
2024-05-25,1062,Zona Leste,29.0
2024-05-26,1062,Zona Leste,30.85
2024-05-27,1062,Zona Leste,22.1
2024-05-28,1062,Zona Leste,24.88
2024-05-29,1062,Zona Leste,23.67
2024-05-30,1062,Zona Leste,23.3
2024-05-31,1062,Zona Leste,24.2
2024-06-01,1062,Zona Leste,28.62
2024-06-02,1062,Zona Leste,27.71
2024-06-03,1062,Zona Leste,14.13
2024-06-04,1062,Zona Leste,34.62
2024-06-05,1062,Zona Leste,28.16
2024-06-06,1062,Zona Leste,20.13
2024-06-07,1062,Zona Leste,31.4
2024-06-08,1062,Zona Leste,19.06
2024-06-09,1062,Zona Leste,24.08
2024-06-10,1062,Zona Leste,23.23
2024-06-11,1062,Zona Leste,29.2
2024-06-12,1062,Zona Leste,23.98
2024-06-13,1062,Zona Leste,20.19
2024-06-14,1062,Zona Leste,11.73
2024-06-15,1062,Zona Leste,25.84
2024-06-16,1062,Zona Leste,29.23
2024-06-17,1062,Zona Leste,23.99
2024-06-18,1062,Zona Leste,23.79
2024-06-19,1062,Zona Leste,20.15
2024-06-20,1062,Zona Leste,19.63
2024-06-21,1062,Zona Leste,19.75
2024-06-22,1062,Zona Leste,31.98
2024-06-23,1062,Zona Leste,25.95
2024-06-24,1062,Zona Leste,32.66
2024-06-25,1062,Zona Leste,28.5
2024-06-26,1062,Zona Leste,20.02
2024-06-27,1062,Zona Leste,24.85
2024-06-28,1062,Zona Leste,19.4
2024-01-01,1063,Zona Oeste,28.22
2024-01-02,1063,Zona Oeste,15.32
2024-01-03,1063,Zona Oeste,28.58
2024-01-04,1063,Zona Oeste,32.24
2024-01-05,1063,Zona Oeste,13.02
2024-01-06,1063,Zona Oeste,34.45
2024-01-07,1063,Zona Oeste,23.27
2024-01-08,1063,Zona Oeste,25.17
2024-01-09,1063,Zona Oeste,23.27
2024-01-10,1063,Zona Oeste,26.95
2024-01-11,1063,Zona Oeste,32.5
2024-01-12,1063,Zona Oeste,23.07
2024-01-13,1063,Zona Oeste,22.08
2024-01-14,1063,Zona Oeste,18.39
2024-01-15,1063,Zona Oeste,26.66
2024-01-16,1063,Zona Oeste,16.84
2024-01-17,1063,Zona Oeste,27.79
2024-01-18,1063,Zona Oeste,26.44
2024-01-19,1063,Zona Oeste,21.43
2024-01-20,1063,Zona Oeste,20.83
2024-01-21,1063,Zona Oeste,25.44
2024-01-22,1063,Zona Oeste,33.83
2024-01-23,1063,Zona Oeste,28.0
2024-01-24,1063,Zona Oeste,23.2
2024-01-25,1063,Zona Oeste,17.31
2024-01-26,1063,Zona Oeste,24.0
2024-01-27,1063,Zona Oeste,19.34
2024-01-28,1063,Zona Oeste,29.35
2024-01-29,1063,Zona Oeste,30.29
2024-01-30,1063,Zona Oeste,14.42
2024-01-31,1063,Zona Oeste,18.58
2024-02-01,1063,Zona Oeste,23.61
2024-02-02,1063,Zona Oeste,35.97
2024-02-03,1063,Zona Oeste,25.37
2024-02-04,1063,Zona Oeste,19.87
2024-02-05,1063,Zona Oeste,27.38
2024-02-06,1063,Zona Oeste,32.9
2024-02-07,1063,Zona Oeste,30.93
2024-02-08,1063,Zona Oeste,27.01
2024-02-09,1063,Zona Oeste,28.19
2024-02-10,1063,Zona Oeste,31.38
2024-02-11,1063,Zona Oeste,35.41
2024-02-12,1063,Zona Oeste,20.98
2024-02-13,1063,Zona Oeste,31.43
2024-02-14,1063,Zona Oeste,29.75
2024-02-15,1063,Zona Oeste,29.47
2024-02-16,1063,Zona Oeste,20.64
2024-02-17,1063,Zona Oeste,25.87
2024-02-18,1063,Zona Oeste,26.7
2024-02-19,1063,Zona Oeste,22.48
2024-02-20,1063,Zona Oeste,24.82
2024-02-21,1063,Zona Oeste,29.28
2024-02-22,1063,Zona Oeste,18.1
2024-02-23,1063,Zona Oeste,19.58
2024-02-24,1063,Zona Oeste,22.42
2024-02-25,1063,Zona Oeste,28.25
2024-02-26,1063,Zona Oeste,31.29
2024-02-27,1063,Zona Oeste,23.08
2024-02-28,1063,Zona Oeste,29.91
2024-02-29,1063,Zona Oeste,23.54
2024-03-01,1063,Zona Oeste,21.31
2024-03-02,1063,Zona Oeste,24.07
2024-03-03,1063,Zona Oeste,19.0
2024-03-04,1063,Zona Oeste,24.65
2024-03-05,1063,Zona Oeste,30.16
2024-03-06,1063,Zona Oeste,27.65
2024-03-07,1063,Zona Oeste,34.89
2024-03-08,1063,Zona Oeste,30.17
2024-03-09,1063,Zona Oeste,29.02
2024-03-10,1063,Zona Oeste,25.21
2024-03-11,1063,Zona Oeste,22.01
2024-03-12,1063,Zona Oeste,20.57
2024-03-13,1063,Zona Oeste,30.23
2024-03-14,1063,Zona Oeste,22.69
2024-03-15,1063,Zona Oeste,20.7
2024-03-16,1063,Zona Oeste,14.37
2024-03-17,1063,Zona Oeste,15.02
2024-03-18,1063,Zona Oeste,27.78
2024-03-19,1063,Zona Oeste,31.04
2024-03-20,1063,Zona Oeste,27.58
2024-03-21,1063,Zona Oeste,18.3
2024-03-22,1063,Zona Oeste,19.28
2024-03-23,1063,Zona Oeste,22.79
